filename,total_pages,max_page_num,mean_vector,max_vector,file_url,hover_text,mean_umap_1,mean_umap_2,max_umap_1,max_umap_2,cluster_mean,cluster_max,cluster_label_mean,cluster_label_max
0000026695,1,1,,,https://pdf.hres.ca/noc_pm/0000026695.PDF,Document: 0000026695<br>Pages: 1<br>Click to open file,-2.7417830770950995,-1.953541138745053,8.364963983268643,4.093620264503306,8,8,Cluster 8,Cluster 8
0000026698,1,1,,,https://pdf.hres.ca/noc_pm/0000026698.PDF,Document: 0000026698<br>Pages: 1<br>Click to open file,-3.0016912764054022,-1.4812462121016814,7.845214818687344,3.754948103401011,8,8,Cluster 8,Cluster 8
0000026768,1,1,,,https://pdf.hres.ca/noc_pm/0000026768.PDF,Document: 0000026768<br>Pages: 1<br>Click to open file,1.8391681963462152,-1.9638834982878997,4.7604416358183865,-1.3507786602050604,9,9,Cluster 9,Cluster 9
0000026898,1,1,,,https://pdf.hres.ca/noc_pm/0000026898.PDF,Document: 0000026898<br>Pages: 1<br>Click to open file,-2.36534994301612,-0.8181403442985846,6.938106511802578,4.24307295081312,8,8,Cluster 8,Cluster 8
0000027048,1,1,,,https://pdf.hres.ca/noc_pm/0000027048.PDF,Document: 0000027048<br>Pages: 1<br>Click to open file,-3.227729732368537,-1.5543076783187224,8.057647680015469,3.8168038964002786,8,8,Cluster 8,Cluster 8
0000027060,1,1,,,https://pdf.hres.ca/noc_pm/0000027060.PDF,Document: 0000027060<br>Pages: 1<br>Click to open file,-2.52497809586341,-1.6878995090491606,7.794465516776944,4.402553999397105,8,8,Cluster 8,Cluster 8
0000027271,1,1,,,https://pdf.hres.ca/noc_pm/0000027271.PDF,Document: 0000027271<br>Pages: 1<br>Click to open file,-2.6935681646805487,-1.7663436919219329,8.090455983848477,4.095854723426646,8,8,Cluster 8,Cluster 8
0000027344,2,2,,,https://pdf.hres.ca/noc_pm/0000027344.PDF,Document: 0000027344<br>Pages: 2<br>Click to open file,0.722539609100274,4.768383404635684,-2.88985159519205,4.561890566322154,1,1,Cluster 1,Cluster 1
0000027374,1,1,,,https://pdf.hres.ca/noc_pm/0000027374.PDF,Document: 0000027374<br>Pages: 1<br>Click to open file,-1.976107770774909,-1.4094767957694365,7.462487195701504,4.736253225776499,8,8,Cluster 8,Cluster 8
0000027488,1,1,,,https://pdf.hres.ca/noc_pm/0000027488.PDF,Document: 0000027488<br>Pages: 1<br>Click to open file,2.3085662180442132,-2.355342844105466,4.420521830291653,-1.5187352955610098,9,9,Cluster 9,Cluster 9
0000027656,1,1,,,https://pdf.hres.ca/noc_pm/0000027656.PDF,Document: 0000027656<br>Pages: 1<br>Click to open file,-3.1506270712357245,-1.6225474267966582,8.045234655113125,3.9462146401136575,8,8,Cluster 8,Cluster 8
0000027672,1,1,,,https://pdf.hres.ca/noc_pm/0000027672.PDF,Document: 0000027672<br>Pages: 1<br>Click to open file,1.7540401870269098,-2.0742895394332246,4.691870902748013,-1.4114423752099814,9,9,Cluster 9,Cluster 9
0000027883,1,1,,,https://pdf.hres.ca/noc_pm/0000027883.PDF,Document: 0000027883<br>Pages: 1<br>Click to open file,1.811611419345788,-1.9701348334319426,4.765398834915066,-1.3788075357944312,9,9,Cluster 9,Cluster 9
0000028101,1,1,,,https://pdf.hres.ca/noc_pm/0000028101.PDF,Document: 0000028101<br>Pages: 1<br>Click to open file,-2.7082018202286444,-1.2465886264808013,7.6513776528548245,3.9405545830457864,8,8,Cluster 8,Cluster 8
0000028152,2,2,,,https://pdf.hres.ca/noc_pm/0000028152.PDF,Document: 0000028152<br>Pages: 2<br>Click to open file,-8.794838840339729,13.124066731356876,-2.1734733832169524,15.521952593299693,6,6,Cluster 6,Cluster 6
0000028736,1,1,,,https://pdf.hres.ca/noc_pm/0000028736.PDF,Document: 0000028736<br>Pages: 1<br>Click to open file,-2.7394661253433905,-2.2491138964660005,8.538887952537442,3.9044518112867532,8,8,Cluster 8,Cluster 8
0000028791,1,1,,,https://pdf.hres.ca/noc_pm/0000028791.PDF,Document: 0000028791<br>Pages: 1<br>Click to open file,-1.879958326194831,-1.3598807841307952,7.430948709220791,4.811716043922251,8,8,Cluster 8,Cluster 8
0000029014,1,1,,,https://pdf.hres.ca/noc_pm/0000029014.PDF,Document: 0000029014<br>Pages: 1<br>Click to open file,-2.7737354582291327,-2.1854852229125337,8.475501035423184,3.927383863899058,8,8,Cluster 8,Cluster 8
0000029045,1,1,,,https://pdf.hres.ca/noc_pm/0000029045.PDF,Document: 0000029045<br>Pages: 1<br>Click to open file,-2.7462524717789374,-2.243909576512082,8.479842637748623,3.9117741226881204,8,8,Cluster 8,Cluster 8
0000029387,1,1,,,https://pdf.hres.ca/noc_pm/0000029387.PDF,Document: 0000029387<br>Pages: 1<br>Click to open file,-1.8336064165573798,-1.267202118015988,7.236124252052212,4.772566759559458,8,8,Cluster 8,Cluster 8
0000029793,1,1,,,https://pdf.hres.ca/noc_pm/0000029793.PDF,Document: 0000029793<br>Pages: 1<br>Click to open file,-2.5773219412308417,-1.9929193049437834,8.049939607353116,4.351560080024546,8,8,Cluster 8,Cluster 8
0000029825,1,1,,,https://pdf.hres.ca/noc_pm/0000029825.PDF,Document: 0000029825<br>Pages: 1<br>Click to open file,-2.769069129798957,-1.7330164700515105,8.134390329093838,4.237243616554087,8,8,Cluster 8,Cluster 8
0000029852,1,1,,,https://pdf.hres.ca/noc_pm/0000029852.PDF,Document: 0000029852<br>Pages: 1<br>Click to open file,2.0681828314322748,-2.107169368839963,4.5988733517836575,-1.4439783454210104,9,9,Cluster 9,Cluster 9
0000029949,1,1,,,https://pdf.hres.ca/noc_pm/0000029949.PDF,Document: 0000029949<br>Pages: 1<br>Click to open file,-3.1344427412491522,-1.5532995253569915,8.000633691520596,3.91908785102064,8,8,Cluster 8,Cluster 8
0000029965,1,1,,,https://pdf.hres.ca/noc_pm/0000029965.PDF,Document: 0000029965<br>Pages: 1<br>Click to open file,-1.8511092012863837,-1.3435116201407744,7.420988057823086,4.87429329154188,8,8,Cluster 8,Cluster 8
0000029995,1,1,,,https://pdf.hres.ca/noc_pm/0000029995.PDF,Document: 0000029995<br>Pages: 1<br>Click to open file,-3.094872409675666,-1.7722350746161772,8.217922662467862,3.842970335456675,8,8,Cluster 8,Cluster 8
0000030060,1,1,,,https://pdf.hres.ca/noc_pm/0000030060.PDF,Document: 0000030060<br>Pages: 1<br>Click to open file,-1.8158940618973456,-1.235365667916043,7.296469663352871,4.88140531775648,8,8,Cluster 8,Cluster 8
0000030177,1,1,,,https://pdf.hres.ca/noc_pm/0000030177.PDF,Document: 0000030177<br>Pages: 1<br>Click to open file,-1.94674962220008,-1.3881588965422942,7.367300485343838,4.787480318519419,8,8,Cluster 8,Cluster 8
0000030187,1,1,,,https://pdf.hres.ca/noc_pm/0000030187.PDF,Document: 0000030187<br>Pages: 1<br>Click to open file,-2.328653985832282,-0.8880495331950022,6.999527190894986,4.258291208717173,8,8,Cluster 8,Cluster 8
0000030234,1,1,,,https://pdf.hres.ca/noc_pm/0000030234.PDF,Document: 0000030234<br>Pages: 1<br>Click to open file,-1.7990230864029608,-1.3270857721335723,7.357180093498135,4.7832250237196146,8,8,Cluster 8,Cluster 8
0000030320,1,1,,,https://pdf.hres.ca/noc_pm/0000030320.PDF,Document: 0000030320<br>Pages: 1<br>Click to open file,2.9292125159758844,-13.062303164578182,7.361481164665127,-13.252638852623159,10,10,Cluster 10,Cluster 10
0000030345,1,1,,,https://pdf.hres.ca/noc_pm/0000030345.PDF,Document: 0000030345<br>Pages: 1<br>Click to open file,1.8652333671111383,-1.973304608441098,4.863599156112576,-1.4892363906175436,9,9,Cluster 9,Cluster 9
0000030388,1,1,,,https://pdf.hres.ca/noc_pm/0000030388.PDF,Document: 0000030388<br>Pages: 1<br>Click to open file,1.8970699960250177,-2.014136889553769,4.814846729011441,-1.4884727955133261,9,9,Cluster 9,Cluster 9
0000030416,1,1,,,https://pdf.hres.ca/noc_pm/0000030416.PDF,Document: 0000030416<br>Pages: 1<br>Click to open file,2.6582121306914606,-13.225904086209042,6.9357230412673,-13.499000585106069,10,10,Cluster 10,Cluster 10
0000030464,1,1,,,https://pdf.hres.ca/noc_pm/0000030464.PDF,Document: 0000030464<br>Pages: 1<br>Click to open file,2.890634959365777,-13.015795329189999,7.301850770683194,-13.308796918419057,10,10,Cluster 10,Cluster 10
0000030492,1,1,,,https://pdf.hres.ca/noc_pm/0000030492.PDF,Document: 0000030492<br>Pages: 1<br>Click to open file,1.8966764265555658,-2.0004030257232026,4.880755041808987,-1.5369351268083395,9,9,Cluster 9,Cluster 9
0000030759,1,1,,,https://pdf.hres.ca/noc_pm/0000030759.PDF,Document: 0000030759<br>Pages: 1<br>Click to open file,3.4860888177413263,-2.5927043944365815,4.836292837829495,-2.982877528694326,7,7,Cluster 7,Cluster 7
0000030942,1,1,,,https://pdf.hres.ca/noc_pm/0000030942.PDF,Document: 0000030942<br>Pages: 1<br>Click to open file,2.8591086322325983,-13.435289958096249,7.285874341697598,-13.502976453331167,10,10,Cluster 10,Cluster 10
0000030960,1,1,,,https://pdf.hres.ca/noc_pm/0000030960.PDF,Document: 0000030960<br>Pages: 1<br>Click to open file,2.9231306964415826,-13.594617465115292,7.33366963741293,-13.590614354637319,10,10,Cluster 10,Cluster 10
0000030967,1,1,,,https://pdf.hres.ca/noc_pm/0000030967.PDF,Document: 0000030967<br>Pages: 1<br>Click to open file,2.7667917663115777,-13.311490634060604,7.200747226447964,-13.397856748130971,10,10,Cluster 10,Cluster 10
0000031044,1,1,,,https://pdf.hres.ca/noc_pm/0000031044.PDF,Document: 0000031044<br>Pages: 1<br>Click to open file,5.469750946189812,-7.707824805355771,3.430214678020383,-8.825155770805532,11,11,Cluster 11,Cluster 11
0000031046,1,1,,,https://pdf.hres.ca/noc_pm/0000031046.PDF,Document: 0000031046<br>Pages: 1<br>Click to open file,2.5872160846251764,-13.139873126126034,6.881941293449307,-13.488281285789663,10,10,Cluster 10,Cluster 10
0000031114,1,1,,,https://pdf.hres.ca/noc_pm/0000031114.PDF,Document: 0000031114<br>Pages: 1<br>Click to open file,2.494392817642144,-13.092891314602596,6.900899146766568,-13.331837689903432,10,10,Cluster 10,Cluster 10
0000031142,1,1,,,https://pdf.hres.ca/noc_pm/0000031142.PDF,Document: 0000031142<br>Pages: 1<br>Click to open file,3.512056177284173,-2.635544875241025,4.8323949324797635,-3.0021164775163474,7,7,Cluster 7,Cluster 7
0000031212,1,1,,,https://pdf.hres.ca/noc_pm/0000031212.PDF,Document: 0000031212<br>Pages: 1<br>Click to open file,3.5891776734847345,-3.0559800654418305,4.787387703628445,-3.2973490119249167,7,7,Cluster 7,Cluster 7
0000031287,1,1,,,https://pdf.hres.ca/noc_pm/0000031287.PDF,Document: 0000031287<br>Pages: 1<br>Click to open file,5.692577427055291,-7.657079794979794,3.5906515466879854,-9.180931127098257,11,11,Cluster 11,Cluster 11
0000031494,1,1,,,https://pdf.hres.ca/noc_pm/0000031494.PDF,Document: 0000031494<br>Pages: 1<br>Click to open file,2.4374936276931085,-12.815565684414608,6.755735372276211,-13.305819547203237,10,10,Cluster 10,Cluster 10
0000031499,1,1,,,https://pdf.hres.ca/noc_pm/0000031499.PDF,Document: 0000031499<br>Pages: 1<br>Click to open file,2.65023524108117,-12.833266833401424,6.873268340797329,-13.264629399803335,10,10,Cluster 10,Cluster 10
0000031564,1,1,,,https://pdf.hres.ca/noc_pm/0000031564.PDF,Document: 0000031564<br>Pages: 1<br>Click to open file,3.514603679801873,-2.6881384640700654,4.832808588714505,-3.064243948486501,7,7,Cluster 7,Cluster 7
0000031581,1,1,,,https://pdf.hres.ca/noc_pm/0000031581.PDF,Document: 0000031581<br>Pages: 1<br>Click to open file,5.759821479942254,-7.4010797530181245,3.6428498375128755,-9.060153520134145,11,11,Cluster 11,Cluster 11
0000031634,1,1,,,https://pdf.hres.ca/noc_pm/0000031634.PDF,Document: 0000031634<br>Pages: 1<br>Click to open file,2.553315704490594,-12.779872515774471,6.752302859992886,-13.21738151314562,10,10,Cluster 10,Cluster 10
0000031709,1,1,,,https://pdf.hres.ca/noc_pm/0000031709.PDF,Document: 0000031709<br>Pages: 1<br>Click to open file,2.789866154815606,-12.774851420498592,6.926978324623013,-13.251601254966909,10,10,Cluster 10,Cluster 10
0000031732,1,1,,,https://pdf.hres.ca/noc_pm/0000031732.PDF,Document: 0000031732<br>Pages: 1<br>Click to open file,2.388066714431695,-12.725886920071346,6.696004365653897,-13.224895513084585,10,10,Cluster 10,Cluster 10
0000031733,1,1,,,https://pdf.hres.ca/noc_pm/0000031733.PDF,Document: 0000031733<br>Pages: 1<br>Click to open file,2.39335686507409,-12.685444453335506,6.72179219600668,-13.246095693138296,10,10,Cluster 10,Cluster 10
0000031746,1,1,,,https://pdf.hres.ca/noc_pm/0000031746.PDF,Document: 0000031746<br>Pages: 1<br>Click to open file,2.416632002021722,-12.736205676174862,6.7124573933791165,-13.275475537803823,10,10,Cluster 10,Cluster 10
0000031851,1,1,,,https://pdf.hres.ca/noc_pm/0000031851.PDF,Document: 0000031851<br>Pages: 1<br>Click to open file,2.3915453607100763,-12.726743319607479,6.761698220939541,-13.183848416832143,10,10,Cluster 10,Cluster 10
0000032270,2,2,,,https://pdf.hres.ca/noc_pm/0000032270.PDF,Document: 0000032270<br>Pages: 2<br>Click to open file,0.8841081017512598,4.306182286166446,-2.512870336799716,4.326628172370738,1,1,Cluster 1,Cluster 1
0000032722,1,1,,,https://pdf.hres.ca/noc_pm/0000032722.PDF,Document: 0000032722<br>Pages: 1<br>Click to open file,2.8982010537642755,-13.236756899929745,7.298491452903653,-13.389508283165151,10,10,Cluster 10,Cluster 10
0000032950,1,1,,,https://pdf.hres.ca/noc_pm/0000032950.PDF,Document: 0000032950<br>Pages: 1<br>Click to open file,2.8140664750594415,-13.246801951504452,7.307183717460537,-13.342356717613393,10,10,Cluster 10,Cluster 10
0000032995,1,1,,,https://pdf.hres.ca/noc_pm/0000032995.PDF,Document: 0000032995<br>Pages: 1<br>Click to open file,3.157412236358575,-13.179792025662167,7.502181504936123,-13.0213470816881,10,10,Cluster 10,Cluster 10
0000033029,1,1,,,https://pdf.hres.ca/noc_pm/0000033029.PDF,Document: 0000033029<br>Pages: 1<br>Click to open file,3.494271343376092,-2.6259220629699067,4.853788231582547,-3.0230079055101218,7,7,Cluster 7,Cluster 7
0000033045,1,1,,,https://pdf.hres.ca/noc_pm/0000033045.PDF,Document: 0000033045<br>Pages: 1<br>Click to open file,2.7385116273421564,-13.249361613369686,7.292385076255703,-13.36187843087023,10,10,Cluster 10,Cluster 10
0000033063,1,1,,,https://pdf.hres.ca/noc_pm/0000033063.PDF,Document: 0000033063<br>Pages: 1<br>Click to open file,3.2177802974242486,-13.088124850369198,7.575500940055752,-12.941266095665151,10,10,Cluster 10,Cluster 10
0000033126,1,1,,,https://pdf.hres.ca/noc_pm/0000033126.PDF,Document: 0000033126<br>Pages: 1<br>Click to open file,3.565872734214715,-2.649713972187741,4.82988533851614,-2.9824076056749167,7,7,Cluster 7,Cluster 7
0000033142,1,1,,,https://pdf.hres.ca/noc_pm/0000033142.PDF,Document: 0000033142<br>Pages: 1<br>Click to open file,3.1707903796691217,-13.118056872463924,7.558058236808682,-13.053168332603628,10,10,Cluster 10,Cluster 10
0000033254,1,1,,,https://pdf.hres.ca/noc_pm/0000033254.PDF,Document: 0000033254<br>Pages: 1<br>Click to open file,2.7121303731459894,-13.2297788649566,7.151110147209073,-13.439162290123159,10,10,Cluster 10,Cluster 10
0000033279,1,1,,,https://pdf.hres.ca/noc_pm/0000033279.PDF,Document: 0000033279<br>Pages: 1<br>Click to open file,2.506215637351922,-12.877672770596249,6.879381154746914,-13.1168699622423,10,10,Cluster 10,Cluster 10
0000033312,1,1,,,https://pdf.hres.ca/noc_pm/0000033312.PDF,Document: 0000033312<br>Pages: 1<br>Click to open file,2.440617387916497,-12.869460681057674,6.881569122047329,-13.154299771812612,10,10,Cluster 10,Cluster 10
0000033377,1,1,,,https://pdf.hres.ca/noc_pm/0000033377.PDF,Document: 0000033377<br>Pages: 1<br>Click to open file,5.791579788352898,-7.399991133785947,3.7139424133013734,-8.938978230980092,11,11,Cluster 11,Cluster 11
0000033449,1,1,,,https://pdf.hres.ca/noc_pm/0000033449.PDF,Document: 0000033449<br>Pages: 1<br>Click to open file,5.668891018058709,-7.568471530056699,3.615107779474164,-8.897636449363882,11,11,Cluster 11,Cluster 11
0000033619,1,1,,,https://pdf.hres.ca/noc_pm/0000033619.PDF,Document: 0000033619<br>Pages: 1<br>Click to open file,3.57634550872033,-2.7771428614623384,4.89764771339407,-3.0865041375428977,7,7,Cluster 7,Cluster 7
0000033710,1,1,,,https://pdf.hres.ca/noc_pm/0000033710.PDF,Document: 0000033710<br>Pages: 1<br>Click to open file,5.670884674217156,-7.748756030178769,3.5877766954611787,-9.191922223594839,11,11,Cluster 11,Cluster 11
0000033941,1,1,,,https://pdf.hres.ca/noc_pm/0000033941.PDF,Document: 0000033941<br>Pages: 1<br>Click to open file,2.434197013999871,-12.969736674404842,6.96617958423605,-13.220535314109975,10,10,Cluster 10,Cluster 10
0000033990,1,1,,,https://pdf.hres.ca/noc_pm/0000033990.PDF,Document: 0000033990<br>Pages: 1<br>Click to open file,2.556259935523919,-13.100344279385311,7.144217466087246,-13.382412946251089,10,10,Cluster 10,Cluster 10
0000034318,1,1,,,https://pdf.hres.ca/noc_pm/0000034318.PDF,Document: 0000034318<br>Pages: 1<br>Click to open file,2.478629892494134,-12.941526034451229,6.9425904500197415,-13.161851918724233,10,10,Cluster 10,Cluster 10
0000034377,1,1,,,https://pdf.hres.ca/noc_pm/0000034377.PDF,Document: 0000034377<br>Pages: 1<br>Click to open file,3.5029841119307794,-2.6346320897109345,4.854966019363308,-3.0074328542024436,7,7,Cluster 7,Cluster 7
0000034436,1,1,,,https://pdf.hres.ca/noc_pm/0000034436.PDF,Document: 0000034436<br>Pages: 1<br>Click to open file,2.607515400077752,-12.972633936978085,7.059227203102017,-13.245816266563589,10,10,Cluster 10,Cluster 10
0000034452,1,1,,,https://pdf.hres.ca/noc_pm/0000034452.PDF,Document: 0000034452<br>Pages: 1<br>Click to open file,3.499560897972039,-2.640619495487912,4.847818826408291,-2.9420349955827536,7,7,Cluster 7,Cluster 7
0000034458,1,1,,,https://pdf.hres.ca/noc_pm/0000034458.PDF,Document: 0000034458<br>Pages: 1<br>Click to open file,2.675475900794915,-13.018933871365292,7.280237172813321,-13.115728414085561,10,10,Cluster 10,Cluster 10
0000034546,1,1,,,https://pdf.hres.ca/noc_pm/0000034546.PDF,Document: 0000034546<br>Pages: 1<br>Click to open file,2.4659914428252496,-12.917491534329159,7.00048944828024,-13.095503842857534,10,10,Cluster 10,Cluster 10
0000034858,1,1,,,https://pdf.hres.ca/noc_pm/0000034858.PDF,Document: 0000034858<br>Pages: 1<br>Click to open file,3.2094422036666193,-13.11963711080621,7.459172223777676,-13.129261052635366,10,10,Cluster 10,Cluster 10
0000035006,1,1,,,https://pdf.hres.ca/noc_pm/0000035006.PDF,Document: 0000035006<br>Pages: 1<br>Click to open file,3.231187527801446,-13.036129572964413,7.651786779136563,-13.079083478477651,10,10,Cluster 10,Cluster 10
0000035048,1,1,,,https://pdf.hres.ca/noc_pm/0000035048.PDF,Document: 0000035048<br>Pages: 1<br>Click to open file,3.1703124696273126,-13.095106700039608,7.628537152976895,-12.998459851768667,10,10,Cluster 10,Cluster 10
0000035065,1,1,,,https://pdf.hres.ca/noc_pm/0000035065.PDF,Document: 0000035065<br>Pages: 1<br>Click to open file,2.3282541686553277,-2.4792039185530976,4.4386725175093655,-1.8987427115709128,9,9,Cluster 9,Cluster 9
0000035149,1,1,,,https://pdf.hres.ca/noc_pm/0000035149.PDF,Document: 0000035149<br>Pages: 1<br>Click to open file,3.1057595664519586,-13.12870750722955,7.519719575614834,-13.088851010826284,10,10,Cluster 10,Cluster 10
0000035157,1,1,,,https://pdf.hres.ca/noc_pm/0000035157.PDF,Document: 0000035157<br>Pages: 1<br>Click to open file,5.746697490837029,-7.316608050442441,3.7427290427397737,-8.940495526817495,11,11,Cluster 11,Cluster 11
0000035188,1,1,,,https://pdf.hres.ca/noc_pm/0000035188.PDF,Document: 0000035188<br>Pages: 1<br>Click to open file,3.096945470001153,-13.144141772366268,7.490719293327237,-13.108204877403432,10,10,Cluster 10,Cluster 10
0000035301,1,1,,,https://pdf.hres.ca/noc_pm/0000035301.PDF,Document: 0000035301<br>Pages: 1<br>Click to open file,3.0159649306792535,-13.181508639431698,7.401297544212246,-13.244781529930288,10,10,Cluster 10,Cluster 10
0000035369,1,1,,,https://pdf.hres.ca/noc_pm/0000035369.PDF,Document: 0000035369<br>Pages: 1<br>Click to open file,2.686418240692071,-13.197696307278378,7.175748323173428,-13.426899945762807,10,10,Cluster 10,Cluster 10
0000035453,1,1,,,https://pdf.hres.ca/noc_pm/0000035453.PDF,Document: 0000035453<br>Pages: 1<br>Click to open file,3.1218120509642877,-13.211790660000545,7.50037524578085,-13.172081983116323,10,10,Cluster 10,Cluster 10
0000035474,1,1,,,https://pdf.hres.ca/noc_pm/0000035474.PDF,Document: 0000035474<br>Pages: 1<br>Click to open file,3.0700981074828424,-13.251224139309628,7.572963212699795,-13.140420949485952,10,10,Cluster 10,Cluster 10
0000035511,1,1,,,https://pdf.hres.ca/noc_pm/0000035511.PDF,Document: 0000035511<br>Pages: 1<br>Click to open file,3.0908678227919855,-13.095006564236385,7.443098520011807,-13.120942151573354,10,10,Cluster 10,Cluster 10
0000035546,1,1,,,https://pdf.hres.ca/noc_pm/0000035546.PDF,Document: 0000035546<br>Pages: 1<br>Click to open file,3.219222491409234,-13.190264323330624,7.461842511863614,-13.203518903282339,10,10,Cluster 10,Cluster 10
0000035740,1,1,,,https://pdf.hres.ca/noc_pm/0000035740.PDF,Document: 0000035740<br>Pages: 1<br>Click to open file,3.0312629395980157,-13.194324114895565,7.432568525047207,-13.277701413658315,10,10,Cluster 10,Cluster 10
0000035993,1,1,,,https://pdf.hres.ca/noc_pm/0000035993.PDF,Document: 0000035993<br>Pages: 1<br>Click to open file,3.1696742230910577,-13.121180155850155,7.4786739098738675,-13.056844747093374,10,10,Cluster 10,Cluster 10
0000036022,1,1,,,https://pdf.hres.ca/noc_pm/0000036022.PDF,Document: 0000036022<br>Pages: 1<br>Click to open file,2.821085160400323,-13.345163920498592,7.398348783225918,-13.437696492698842,10,10,Cluster 10,Cluster 10
0000036055,1,1,,,https://pdf.hres.ca/noc_pm/0000036055.PDF,Document: 0000036055<br>Pages: 1<br>Click to open file,5.296112602378777,-7.063455203152402,3.2553548864919493,-8.617747342613393,11,11,Cluster 11,Cluster 11
0000036072,1,1,,,https://pdf.hres.ca/noc_pm/0000036072.PDF,Document: 0000036072<br>Pages: 1<br>Click to open file,2.8731049949187555,-13.38160000143121,7.461448644370938,-13.451232945945913,10,10,Cluster 10,Cluster 10
0000036255,1,1,,,https://pdf.hres.ca/noc_pm/0000036255.PDF,Document: 0000036255<br>Pages: 1<br>Click to open file,5.3550010377425465,-7.100200751400693,3.406229724259282,-8.742564237144643,11,11,Cluster 11,Cluster 11
0000036296,1,1,,,https://pdf.hres.ca/noc_pm/0000036296.PDF,Document: 0000036296<br>Pages: 1<br>Click to open file,5.550657337333611,-7.540443041897519,3.4278800087880144,-8.81603816750353,11,11,Cluster 11,Cluster 11
0000036353,1,1,,,https://pdf.hres.ca/noc_pm/0000036353.PDF,Document: 0000036353<br>Pages: 1<br>Click to open file,5.5730772668380055,-7.470375636196835,3.490085785360242,-8.815031564262563,11,11,Cluster 11,Cluster 11
0000036711,1,1,,,https://pdf.hres.ca/noc_pm/0000036711.PDF,Document: 0000036711<br>Pages: 1<br>Click to open file,5.405398433830193,-7.599709132290585,3.340642792255784,-8.773173368004018,11,11,Cluster 11,Cluster 11
0000036792,1,1,,,https://pdf.hres.ca/noc_pm/0000036792.PDF,Document: 0000036792<br>Pages: 1<br>Click to open file,2.8646726066130914,-13.537707903958065,7.357598279685879,-13.523223912742788,10,10,Cluster 10,Cluster 10
0000036894,1,1,,,https://pdf.hres.ca/noc_pm/0000036894.PDF,Document: 0000036894<br>Pages: 1<br>Click to open file,1.9142741018790521,-1.9811256915099456,4.816826318473721,-1.4428775370389761,9,9,Cluster 9,Cluster 9
0000037011,1,1,,,https://pdf.hres.ca/noc_pm/0000037011.PDF,Document: 0000037011<br>Pages: 1<br>Click to open file,5.518233841087273,-7.569595912075742,3.4248172539185533,-8.774015939262563,11,11,Cluster 11,Cluster 11
0000037120,1,1,,,https://pdf.hres.ca/noc_pm/0000037120.PDF,Document: 0000037120<br>Pages: 1<br>Click to open file,5.287718599464348,-8.049795249081356,3.3015365759741315,-9.164876973655874,11,11,Cluster 11,Cluster 11
0000037122,1,1,,,https://pdf.hres.ca/noc_pm/0000037122.PDF,Document: 0000037122<br>Pages: 1<br>Click to open file,5.4296141320723805,-7.682589629269345,3.416344781489278,-8.790075814750844,11,11,Cluster 11,Cluster 11
0000037127,1,1,,,https://pdf.hres.ca/noc_pm/0000037127.PDF,Document: 0000037127<br>Pages: 1<br>Click to open file,3.5723436528701105,-3.0312253027922944,4.851928924293423,-3.246831452873403,7,7,Cluster 7,Cluster 7
0000037218,1,1,,,https://pdf.hres.ca/noc_pm/0000037218.PDF,Document: 0000037218<br>Pages: 1<br>Click to open file,4.374423092033318,-4.961501696682675,4.159753953189755,-5.6163111090928854,12,12,Cluster 12,Cluster 12
0000037219,1,1,,,https://pdf.hres.ca/noc_pm/0000037219.PDF,Document: 0000037219<br>Pages: 1<br>Click to open file,4.487232273246697,-5.044167140103085,4.193545912475491,-5.586726224449331,12,12,Cluster 12,Cluster 12
0000037220,1,1,,,https://pdf.hres.ca/noc_pm/0000037220.PDF,Document: 0000037220<br>Pages: 1<br>Click to open file,4.539317434455803,-4.998307803250058,4.213040088386441,-5.636552846458608,12,12,Cluster 12,Cluster 12
0000037382,1,1,,,https://pdf.hres.ca/noc_pm/0000037382.PDF,Document: 0000037382<br>Pages: 1<br>Click to open file,3.5406637841719903,-2.743045547581418,4.836569522590542,-3.064381754425222,7,7,Cluster 7,Cluster 7
0000037486,1,1,,,https://pdf.hres.ca/noc_pm/0000037486.PDF,Document: 0000037486<br>Pages: 1<br>Click to open file,4.530494278098992,-5.065225222683652,4.162006472320462,-5.690939462211782,12,12,Cluster 12,Cluster 12
0000037493,1,1,,,https://pdf.hres.ca/noc_pm/0000037493.PDF,Document: 0000037493<br>Pages: 1<br>Click to open file,5.604434078361443,-7.607922175503476,3.4002428400229463,-8.866519963768178,11,11,Cluster 11,Cluster 11
0000037656,1,1,,,https://pdf.hres.ca/noc_pm/0000037656.PDF,Document: 0000037656<br>Pages: 1<br>Click to open file,4.335568493034295,-5.340088465786679,3.8069052445601472,-5.802413022545034,12,12,Cluster 12,Cluster 12
0000037791,1,1,,,https://pdf.hres.ca/noc_pm/0000037791.PDF,Document: 0000037791<br>Pages: 1<br>Click to open file,5.738817279960564,-7.291339972592099,3.7533542859267244,-8.94498399498766,11,11,Cluster 11,Cluster 11
0000037824,1,1,,,https://pdf.hres.ca/noc_pm/0000037824.PDF,Document: 0000037824<br>Pages: 1<br>Click to open file,5.788464611198357,-7.0745817214019135,3.9573204862784395,-8.700101888206655,11,11,Cluster 11,Cluster 11
0000037896,1,1,,,https://pdf.hres.ca/noc_pm/0000037896.PDF,Document: 0000037896<br>Pages: 1<br>Click to open file,2.385791366722039,-2.5315681487090425,4.403315280647183,-1.9420817852289023,9,9,Cluster 9,Cluster 9
